recipe_id,rating,name,n_steps,ingredients,steps,n_ingredients
25693,5,passionate white sangria,3,"['pineapple juice', 'white grape juice', 'passion fruit juice', 'fresh lime juice', 'riesling wine', 'ginger ale']","['combine first 5 ingredients in a large pitcher', 'chill', 'add ginger ale , stirring gently']",6
323124,5,mellow martini,1,"['vodka', 'soho lychee liqueur', 'creme de banane', 'pineapple juice']",['shake ingredients in an ice filled shaker and strain into a martini glass'],4
163173,5,virgin strawberry daiquiri,7,"['fresh lime juice', 'frozen sliced strawberries in syrup', 'sugar', 'cracked ice']","['fill a blender with cracked ice', 'add lime juice , strawberries , and sugar', 'blend until smooth', 'you may add a little water if too thick', 'pour into a chilled glass', 'garnish with an extra strawberry or an orange slice', 'enjoy !']",4
304867,5,tangerine caipiroshka,4,"['tangerine', 'absolut citron vodka', 'sugar', 'ice cube']","['peel the tangerine put it in the glass', 'sprinkle with the sugar and crush the pieces with a pestle', 'add the vodka and stir to mix', 'add the ice and stir again']",4
260302,5,sparkling cosmo,3,"['vodka', 'cointreau liqueur', 'chambord raspberry liquor', 'cranberry juice', 'lime juice', 'champagne']","['shake first five ingredients with ice and strain into a chilled glass', 'top with champagne', 'serve in a flute garnished with a flamed orange twist']",6
314719,5,the mojito coco,4,"['mint leaves', 'fresh lime juice', 'coconut rum', 'simple syrup', 'cream of coconut', 'club soda']","['muddle the mint with the lime juice in a cocktail shaker', 'add rum , syrup and coconut cream , and shake well with ice', 'strain into tall glasses and top off with club soda', 'garnish with extra mint leaves']",6
456498,5,tej  ethiopian honey wine,3,"['water', 'honey', 'white wine']","['in a small saucepan , heat the water and honey over low flame , stirring until the honey is completely dissolved', 'remove from heat and chill completely', 'pour the honey water and wine together into a decorative glass decanter , mix together and serve lightly chilled']",3
164333,5,orange jewel martini,2,"['frozen orange juice concentrate', 'vanilla ice cream', 'vanilla vodka', 'grand marnier', 'ice cubes']","['combine all ingredients in a blender and blend for 20 seconds', 'serve in a chilled martini glass']",5
210983,5,chocolate espresso martini,7,"['lemon wedge', 'turbinado sugar', 'bittersweet chocolate', 'espresso', 'vodka', 'creme de cacao', 'lemon twist']","['wipe the rim of a chilled , oversized martini glass with lemon wedge', 'pour sugar and chocolate into a saucer and mix well', 'dip glass rim in mixture and roll to thoroughly coat rim', 'over a large handful of ice in a cocktail shaker , pour espresso , vodka , and creme de cacao', 'shake until frothy', 'strain into prepared glass', 'garnish rim with a twist and stand back']",7
246834,5,sake screwdriver,2,"['sake', 'ice', 'orange juice']","['pour sake over ice in a tall glass', 'fill glass with orange juice , use as much as you like']",3
90997,5,banana  pina colada,2,"['pineapple', 'banana', 'banana liqueur', 'low-fat buttermilk', 'light rum', 'cream of coconut', 'ice cubes', 'mint leaves']","['blend all ingredients except toppings and garnish with any of the toppings if at all you wish to garnish and serve', 'that is it']",8
246842,4,sake on the rocks,3,"['sake', 'ice', 'lemon']","['pour the sake over ice', 'add a twist of lemon peel', 'i like to run the lemon peel on the rim of the glass']",3
58014,4,red apple   nonalcoholic cocktail,2,"['apple juice', 'grenadine', 'orange juice', 'ice cubes']","['put everything in a blender and blend on high for some seconds', 'serve immediately']",4
418327,5,banana mojito,5,"['banana', 'bacardi light rum', 'fresh lime juice', 'sugar', 'fresh mint leaves', 'ice', 'club soda', 'mint sprigs']","['peel the banana and break into pieces , placing it in a blender with the rum , lime juice , sugar , chopped mint and ice', 'blend until smooth and creamy', 'add the club soda and blend for a few seconds to mix', 'pour the mojito into two tall glasses', 'garnish each with a sprig of mint']",8
354082,5,banana colada  non dairy mocktail,9,"['coconut milk', 'lime juice', 'shredded coconut', 'bananas']","['slice bananas into 1 / 4 inch rounds', 'place in plastic bag or other freezer-safe container and freeze', 'in a blender , combine lime juice and some of the coconut milk', 'if the bananas are frozen together pull them apart before adding them quickly one at a time through the feed tube', 'stop the blender and scrape the ingredients down', 'add more coconut milk , scraping down the mixture as needed to keep the mixture moving through the blender', 'add grated coconut and run the blender for 5 seconds', 'as soon as the bananas are blended , stop the blender', 'if blending goes on too long , the mixture will get warm and runny rather than cool and creamy']",4
150561,4,apple fizz,5,"['apple schnapps', 'cranberry juice', 'champagne']","['pour the schnapps and cranberry juice into a chilled champagne flute', 'stir', 'top up with champagne', 'stir', 'garnish with a small wedge of green apple']",3
179684,4,cool breeze,6,"['light rum', 'apricot brandy', 'triple sec', 'ice cubes', 'orange juice', 'pineapple juice', 'grenadine']","['combine first 4 ingredients in an electric blender', 'blend until smooth', 'combine orange juice and pineapple juice in a large pitcher', 'add rum mixture and grenadine syrup', 'stir well', 'serve immediately']",7
253725,5,tootsie rolltini,2,"['coffee liqueur', 'dark creme de cacao', 'orange juice']","['pour all the ingredients into a shaker tin of ice', 'shake , then strain into a martini glass']",3
213049,5,baileys frappe,2,"['baileys irish cream', 'coffee', 'coffee ice cream', 'milk']","['just blend the ingredients together', 'pour in a parfait glass']",4
314055,5,summer berry mojito,5,"['light rum', 'blackberries', 'blueberries', 'red raspberries', 'fresh mint leaves', 'lime, juice of', 'simple syrup', 'soda water', 'mint sprig']","['muddle mint , simple syrup or sugar , berries and lime juice', 'fill glass with crushed ice it is very important to use crushed ice , not cubed then add rum', 'stir well until the ice is reduced by 1 / 3 , then top with more crushed ice , stirring until glass begins to frost on the outside', 'spritz with soda water and stir one last time to incorporate', 'garnish with a sprig of fresh mint']",9
68882,4,kiwi fizz,4,"['kiwi fruits', 'honey', 'mineral water', 'ice cube']","['place kiwi and honey into a blender and blend until smooth', 'pour into tall glass and add water and ice', 'garnish with kiwi slice if desired', 'enjoy !']",4
56272,5,peach sangria,4,"['chablis', 'peach schnapps', 'sugar', 'fresh peach', 'orange', 'lemon']","['combine first three ingredients in a large pitcher , stirring until sugar is dissolved', 'add fruit', 'cover and chill at least an hour', 'serve over ice adding several pieces of fruit to each glass']",6
33907,0,macarena punch,2,"['gold tequila', ""captain morgan's spiced rum"", 'prepared sweet-and-sour mix', 'pineapple juice', 'cranberry juice', 'ice']","['shake ingredients together in cocktail shaker', 'pour into serving glass']",6
36635,4,spotted lizard margaritas,3,"['tequila', 'triple sec', 'prepared sweet-and-sour mix', 'lime juice', 'mangoes', 'pineapple chunk', 'kiwi fruit', 'ice', 'lime wedge', 'sugar']","['combine all ingredients in a blender and process until smooth', 'run lime wedge around the rim of margarita glass , and holding glass inverted , sprinkle sugar around the outside , to frost the rim', 'pour drink into margarita glasses and serve']",10
313466,5,sam s symple syrup,5,"['white sugar', 'water', 'mint leaf', 'lemon']","['in a two quart stainless pot slowly bring water and sugar to a boil over medium heat , stirring the mix until the sugar is absorbed', 'boil one minute until syrup is clear , cover and let cool on the stove', 'store covered in the refrigerator and use in iced drinks to taste', 'to change up the flavor a bit you can add mint leaves or lemon peel or both if you are adventursome', 'just strain them out before you use the symple syrup']",4
258580,5,peach raspberry sangria,8,"['vanilla bean', 'riesling wine', 'peach schnapps', 'fresh lemon juice', 'sugar', 'peaches', 'fresh raspberry', 'orange', 'lemon']","['cut vanilla bean lengthwise', 'scrape out the black seeds and put at bottom of pitcher', 'discard the pods', 'combine all the other ingredients', 'be careful with the liquid because the fruit will cause it to overflow if the pitcher is too full !', 'chill sangria overnight to get maximum flavor', 'just before serving , add ice cubes', 'try using extra raspberries to make raspberry ice cubes for an extra pretty sangria ! :) enjoy !']",9
228816,4,peachy mango margarita,1,"['fresh mango', 'tequila', 'peach schnapps', 'lime juice', 'ice']",['blend all ingredients with ice or serve on the rocks if desired'],5
482806,5,agave margarita,17,"['kosher salt', 'lime slices', 'tequila', 'agave syrup', 'fresh lime juice']","['pour some kosher salt into a small dish', 'rub 1 lime slice over half the rim of an old fashioned glass or a coupe glass', 'dip rim of glass into salt', 'combine tequila , agave syrup , and juice in a cocktail shaker', 'fill with ice and shake well', 'strain into prepared glass', 'garnish with second lime slice', 'different variations -', 'fruity: muddle 3 blackberries with agave syrup in a cocktail shaker until berries are lightly crushed and juices are released', 'continue with above recipe', 'spicy: muddle 2 thin rounds of jalapeno with agave syrup in a cocktail shaker until peppers begin to fall apart', 'for a less-spicy version , remove the seeds first', 'continue with above recipe', 'bright: steep 1 hibiscus teabag or 1 teaspoons dried hibiscus flowers with 4 oz', 'of hot water for 10 minutes', 'discard tea bag / flowers and let tea cool', 'gently spoon some tea over margarita , forming a red layer on top']",5
235738,5,strawberry colada,1,"['pineapple juice', 'light rum', 'frozen strawberries', 'sugar', 'coconut extract']",['blend all in a blender till smooth adding ice cubes as needed'],5
134186,5,perro salado  tequila salty dog,3,"['lime', 'kosher salt', 'tequila', 'grapefruit juice']","['rub a lime wedge around the rim of a tall glass , then dip rim in saucer of salt', 'fill glass 1 / 3 full with ice , add tequila and a squeeze of lime juice , then fill with grapefruit juice', 'garnish with a wedge of lime']",4
504571,5,aquavit cranberry breeze,4,"['ice', 'fresh cranberries', 'sugar', 'water', 'lime wedges', 'aquavit']","['fill a rocks glass with ice', 'in a cocktail shaker , using a wooden spoon , muddle the cranberries with the sugar , water and 1 of the lime wedges', 'add the aquavit and a handful of ice and shake well', 'strain into the glass , garnish with the remaining lime wedge and serve']",6
137568,5,nola blue glacier martini,6,"['vodka', 'blue curacao', 'ice', 'orange rind twists', 'lemon twists']","['chill the martini glasses in the freezer for one hour', 'in a shaker , add the vodka , blue curacao and ice', 'using a long bar spoon , stir the mixture 40 times', 'hint: use just enough blue curacao to give the vodka a subtle icy blue tint', 'strain the liquid into each glass', 'garnish each martini with both an orange and a lemon twist']",5
61625,5,juicyfruit,1,"['banana liqueur', 'cranberry juice', 'club soda']","['add ice to a tall glass , stir in ingredients']",3
129992,5,ginger mint lemonade with a kick,9,"['lemon-flavored vodka', 'fresh lemon juice', 'ginger syrup', 'of fresh mint', 'water', 'gingerroot', 'sugar']","['in a cocktail shaker , muddle the mint and ginger syrup', 'add vodka , juice and ice', 'shake', 'sugar the rim of a highball glass , add ice and strain in mix', 'garnish with lemon and mint', 'syrup:', 'cook the ginger and water in med saucepan for 15 minutes then add sugar and stir until dissolved', 'turn off heat and cool completely', 'strain']",7
